etsy_row_number,etsy_listing_id,etsy_title,etsy_sku,etsy_price,etsy_quantity,printify_product_id,printify_title,printify_variant_id,printify_sku,printify_variant_title,printify_price,printify_cost,printify_enabled,printify_available,print_provider_id,blueprint_id,printify_options_json,printify_product_options_json,etsy_listing_count_for_sku,etsy_sku_shared_across_listings,match_status,etsy_price_numeric,printify_price_numeric,printify_cost_numeric,estimated_gross_margin,estimated_gross_margin_pct
2,2,"Personalized Thanksgiving Table Runner, Custom Fall Table Decor, Autumn Pumpkin Runner for Thanksgiving Dinner, Optional Matching Napkins",PMK908,42.99,3,,,,,,,,,,,,,,1,False,ETSY_ONLY,42.99,,,,
2,2,"Personalized Thanksgiving Table Runner, Custom Fall Table Decor, Autumn Pumpkin Runner for Thanksgiving Dinner, Optional Matching Napkins",PMK90,42.99,3,,,,,,,,,,,,,,1,False,ETSY_ONLY,42.99,,,,
2,2,"Personalized Thanksgiving Table Runner, Custom Fall Table Decor, Autumn Pumpkin Runner for Thanksgiving Dinner, Optional Matching Napkins",PMK72,42.99,3,,,,,,,,,,,,,,1,False,ETSY_ONLY,42.99,,,,
2,2,"Personalized Thanksgiving Table Runner, Custom Fall Table Decor, Autumn Pumpkin Runner for Thanksgiving Dinner, Optional Matching Napkins",PMK904,42.99,3,,,,,,,,,,,,,,1,False,ETSY_ONLY,42.99,,,,
2,2,"Personalized Thanksgiving Table Runner, Custom Fall Table Decor, Autumn Pumpkin Runner for Thanksgiving Dinner, Optional Matching Napkins",PMK728,42.99,3,,,,,,,,,,,,,,1,False,ETSY_ONLY,42.99,,,,
2,2,"Personalized Thanksgiving Table Runner, Custom Fall Table Decor, Autumn Pumpkin Runner for Thanksgiving Dinner, Optional Matching Napkins",PMK724,42.99,3,,,,,,,,,,,,,,1,False,ETSY_ONLY,42.99,,,,
3,3,"Personalized Spooky Pumpkin Halloween Table Runner, Custom Fall Dining Decor",90HWRnr4N,42.99,3,,,,,,,,,,,,,,1,False,ETSY_ONLY,42.99,,,,
3,3,"Personalized Spooky Pumpkin Halloween Table Runner, Custom Fall Dining Decor",90HWRunner,42.99,3,,,,,,,,,,,,,,1,False,ETSY_ONLY,42.99,,,,
3,3,"Personalized Spooky Pumpkin Halloween Table Runner, Custom Fall Dining Decor",90HWRnr8N,42.99,3,,,,,,,,,,,,,,1,False,ETSY_ONLY,42.99,,,,
3,3,"Personalized Spooky Pumpkin Halloween Table Runner, Custom Fall Dining Decor",72HWRnr8N,42.99,3,,,,,,,,,,,,,,1,False,ETSY_ONLY,42.99,,,,
3,3,"Personalized Spooky Pumpkin Halloween Table Runner, Custom Fall Dining Decor",72HWRnr4N,42.99,3,,,,,,,,,,,,,,1,False,ETSY_ONLY,42.99,,,,
3,3,"Personalized Spooky Pumpkin Halloween Table Runner, Custom Fall Dining Decor",72HWRunner,42.99,3,,,,,,,,,,,,,,1,False,ETSY_ONLY,42.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",RedPlaid18,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",RedPlaid14,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",BluePlaid20,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",HKCream14,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",HKBlue18,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",RedPlaid20,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",RedPlaid16,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",BluePlaid18,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",BluePlaid16,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",BluePlaid14,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",HKCream20,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",HKCream18,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",HKCream16,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",HKBlue20,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",HKBlue16,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
22,22,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor (4 Sizes)",HKBlue14,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",RedPlaid18,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",RedPlaid14,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",BluePlaid18,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",BluePlaid14,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",HKCream20,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",HKBlue20,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",HKBlue18,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",HKBlue16,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",RedPlaid20,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",RedPlaid16,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",BluePlaid20,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",BluePlaid16,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",HKCream18,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",HKCream16,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",HKCream14,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
23,23,"Personalized Faux Suede Christmas Pillow Cover, Custom Tag Decor",HKBlue14,24.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,24.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",CWHITE904,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",CWHITE90,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",CWHITE72,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",BLGHTBLUE908,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",BLGHTBLUE724,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",ADRKBLUE908,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",ADRKBLUE904,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",ADRKBLUE728,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",ADRKBLUE90,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",ADRKBLUE72,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",CWHITE908,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",CWHITE728,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",CWHITE724,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",BLGHTBLUE904,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",BLGHTBLUE728,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",BLGHTBLUE90,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",BLGHTBLUE72,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
24,24,"Personalized Hanukkah Table Runner, Family Name Jewish Holiday Decor",ADRKBLUE724,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",DCC908Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",DCC728Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",DCC90,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",DCC72,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",BPD90PL8Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",BPD724Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",BPD90,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",AHY904Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",AHY724Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",AHOLLY72,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",DCC904Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",DCC724Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",CSF908Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",CSF904Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",CSF728Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",CSF724Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",CSF90,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",CSF72,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",BPD904Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",BPD728Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",BPD72,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",AHY908Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",AHY728Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
25,25,"Personalized Christmas Family Name Table Runner, 4 Festive Designs, Optional Napkins",AHOLLY90,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",DCC908Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",DCC904Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",DCC728Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",DCC724Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",DCC90,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",CSF908Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",CSF728Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",CSF724Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",BPD904Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",BPD728Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",BPD90,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",BPD72,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",AHY904Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",AHY728Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",AHOLLY90,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",DCC72,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",CSF904Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",CSF90,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",CSF72,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",BPD90PL8Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",BPD724Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",AHY908Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",AHY724Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
26,26,"Personalized Christmas Table Runner, Festive Family Holiday Decor, 4 Designs, Optional Napkins",AHOLLY72,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",DCC728Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",DCC90,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",CSF908Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",CSF904Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",CSF728Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",DCC908Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",DCC904Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",DCC724Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",DCC72,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",CSF724Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",CSF90,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",CSF72,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",BPD90PL8Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",BPD904Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",BPD728Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",BPD724Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",BPD90,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",BPD72,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",AHY908Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",AHY904Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",AHY728Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",AHY724Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",AHOLLY90,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
27,27,"Personalized Christmas Table Runner, Custom Family Name Holiday Decor, 4 Festive Designs",AHOLLY72,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
28,28,"Halloween Table Runner, Ghost Vampire Mummy Fall Decor, Personalized Centerpiece (Optional Napkins)",90RN4,42.99,18,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
28,28,"Halloween Table Runner, Ghost Vampire Mummy Fall Decor, Personalized Centerpiece (Optional Napkins)",72Runner,42.99,18,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
28,28,"Halloween Table Runner, Ghost Vampire Mummy Fall Decor, Personalized Centerpiece (Optional Napkins)",90RN8,42.99,18,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
28,28,"Halloween Table Runner, Ghost Vampire Mummy Fall Decor, Personalized Centerpiece (Optional Napkins)",72RN8,42.99,18,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
28,28,"Halloween Table Runner, Ghost Vampire Mummy Fall Decor, Personalized Centerpiece (Optional Napkins)",72RN4,42.99,18,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
28,28,"Halloween Table Runner, Ghost Vampire Mummy Fall Decor, Personalized Centerpiece (Optional Napkins)",90Runner,42.99,18,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
29,29,"Personalized Thanksgiving Table Runner, Grateful Hearts Gather Fall Decor",90TGRN8NAP,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
29,29,"Personalized Thanksgiving Table Runner, Grateful Hearts Gather Fall Decor",90TGRN4NAP,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
29,29,"Personalized Thanksgiving Table Runner, Grateful Hearts Gather Fall Decor",90TGRN,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
29,29,"Personalized Thanksgiving Table Runner, Grateful Hearts Gather Fall Decor",72TGRN,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
29,29,"Personalized Thanksgiving Table Runner, Grateful Hearts Gather Fall Decor",72TGRN8NAP,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
29,29,"Personalized Thanksgiving Table Runner, Grateful Hearts Gather Fall Decor",72TGRN4NAP,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
37,37,"Personalized Hanukkah Pillow, Faux Suede Throw Pillow with Custom Gift Tag, Jewish Holiday Decor, Hanukkah Home Accent","HKCream 20""x20""",34.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,34.99,,,,
37,37,"Personalized Hanukkah Pillow, Faux Suede Throw Pillow with Custom Gift Tag, Jewish Holiday Decor, Hanukkah Home Accent","HKCream 16""x16""",34.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,34.99,,,,
