alert,etsy_source_row,etsy_listing_key,etsy_title,etsy_sku,printify_product_id,printify_title,printify_variant_id,printify_sku
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",79168.0,23620986563674697395
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",79169.0,13840868932601682799
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",79170.0,22588923118656164285
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101421.0,23224466790965184571
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101422.0,24868214189841550070
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101424.0,82471440319069418336
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101425.0,32055389739371344774
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101426.0,31619729084741222546
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101428.0,26272065734646409954
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101431.0,14097625153319301198
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101432.0,28996335705005201025
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101433.0,14211225295592070233
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101434.0,20598777834797864032
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101436.0,23869726799938715275
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101437.0,27933035903184933651
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101440.0,11236433910378290691
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101443.0,16924624421898736204
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101445.0,23448633365869463138
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101449.0,33038258799870404143
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101450.0,29516713678039721000
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101453.0,84406184488462498048
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101454.0,38506149624461113801
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101457.0,12118728600779071832
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101458.0,20408186231360363205
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101461.0,23732761654440296178
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101463.0,16530683506110150173
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101465.0,90803194246589255868
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101473.0,20472426774663947597
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101475.0,19747587649401489268
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101476.0,31259328412661529153
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",101477.0,11292959333441330059
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",102352.0,87197447167539101038
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",102353.0,27403022257226455623
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",102354.0,12102110157133888837
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",102355.0,19342285174127496689
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",102356.0,30588199424625425989
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",102357.0,12035329935081288203
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",102358.0,15963983749987243700
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148324.0,94369498559264238872
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148325.0,60899264753023877625
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148326.0,87132969849082171441
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148327.0,21435629874340949194
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148328.0,24404077183002326873
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148329.0,52430817878003635410
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148330.0,17736311101644338128
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148338.0,38456711754754793774
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148339.0,17183658355890221816
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148340.0,72462144392384193093
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148341.0,32255725475229245315
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148342.0,18822684388058970550
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148343.0,12687902160863712702
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a52a727d7fb71589b01225e,"Funny Capybara Halloween Shirt, Too Chill to Be Spooky Tee, Too Round to Be Scary Ghost Shirt, Cute Fall Graphic T-Shirt, Animal Lover Gift",148344.0,55032953044114439740
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25377.0,69057879352807355954
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25381.0,14155958103793042757
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25384.0,29415401826935220766
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25385.0,22489602094669451146
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25386.0,25018413681835367580
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25389.0,54736495092890494658
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25394.0,32061491580676624674
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25395.0,18701099682523995469
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25396.0,68783600900609692955
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25400.0,31339281878321884214
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25401.0,29738060836418223397
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25404.0,24952217127673151382
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25408.0,21362180781982051140
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25412.0,76231612950100297968
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25415.0,17848868658221055092
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25416.0,58539081313137167919
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25417.0,27485751370018508161
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25420.0,53514087727275555114
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25425.0,22081900503382105509
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25426.0,27907835835477879394
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25427.0,32452199392122075974
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25431.0,21882768653034089306
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25432.0,24168944692454094736
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25435.0,91623886226440852940
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25439.0,68634956990563837097
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25443.0,16516975878751714885
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25446.0,23828778991288489265
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25447.0,25714603654756406036
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25448.0,87793550294633892901
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25451.0,16683213306201680667
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25456.0,52978422628072604212
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25457.0,21247382282503418764
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25458.0,18231771675268854037
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25462.0,24909721506815173274
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25463.0,80309753432722814878
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25466.0,13038618905614424080
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25470.0,25966549966738950235
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25474.0,30982280276497669832
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25477.0,31389410603059217413
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25478.0,16166394337129927288
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25479.0,13384891478052573995
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25482.0,37117466153803270334
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25487.0,33931940716719588798
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25488.0,24570494183734160542
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25489.0,48348651378725914940
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25493.0,31293798439414935879
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25494.0,11130820472770918789
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25497.0,18717811509860386529
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25501.0,26735221426117409383
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a527ce31a42d66c380ee205,"Cute Woodland Animal Sweatshirt, Capybara Raccoon Possum Crewneck, Cozy Cottagecore Pullover, Nature Lover Gift, Unisex Graphic Sweatshirt",25505.0,53079647514738584004
